Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"POA (UR) by AGE10P - Age in Ten Year Groups"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"AGE10P - Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"POA (UR)",
"5576, SA",113,111,73,89,130,174,213,112,55,9,0,1076,
"5577, SA",49,56,35,56,58,86,101,61,26,5,0,528,
"5580, SA",39,37,24,32,30,58,58,43,20,0,0,348,
"5581, SA",26,22,18,31,40,74,150,114,60,11,0,541,
"5582, SA",45,59,22,30,51,103,141,120,56,17,0,647,
"5583, SA",51,63,43,43,73,110,183,154,59,9,0,787,
"5600, SA",626,755,631,668,946,1016,727,504,273,54,3,6207,
"5601, SA",35,63,13,32,79,90,100,51,9,0,0,468,
"5602, SA",166,126,121,118,171,183,251,144,46,30,0,1346,
"5603, SA",69,53,31,56,58,80,66,26,7,0,0,444,
"5604, SA",8,13,15,11,15,48,47,25,4,0,0,197,
"5605, SA",152,159,122,133,178,247,278,251,127,39,0,1688,
"5606, SA",1853,1725,1632,1675,1794,1920,1667,1130,603,137,4,14129,
"5607, SA",620,618,371,638,721,840,690,337,81,4,0,4918,
"5608, SA",1783,1699,1762,1500,1755,1871,1376,1085,444,68,0,13353,
"5609, SA",335,263,300,308,273,183,126,122,36,0,0,1949,
"5630, SA",11,33,15,11,26,23,9,7,3,0,0,136,
"5631, SA",160,126,116,109,150,121,114,74,65,12,0,1045,
"5632, SA",44,44,27,22,44,43,13,11,0,3,0,253,
"5633, SA",42,35,36,25,39,68,39,19,4,0,0,320,
"5640, SA",131,100,94,96,123,133,143,98,60,30,0,1015,
"5641, SA",177,102,94,128,112,147,115,82,56,4,0,1021,
"5642, SA",34,50,19,26,37,43,28,10,7,0,0,252,
"5650, SA",26,26,18,23,27,30,24,4,5,0,0,175,
"5651, SA",5,11,9,3,21,15,8,0,0,0,0,76,
"5652, SA",123,75,68,103,72,98,90,46,33,16,0,727,
"5653, SA",12,10,7,11,8,17,16,3,0,0,0,79,
"5654, SA",35,18,11,27,41,38,44,26,4,0,0,241,
"5655, SA",23,6,8,16,11,8,15,0,0,0,0,102,
"5660, SA",9,5,3,3,9,10,3,0,0,0,0,50,
"5661, SA",28,13,23,15,21,19,17,11,0,0,0,151,
"5670, SA",68,39,33,58,47,83,89,37,15,7,0,484,
"5671, SA",14,17,17,21,26,32,22,15,3,0,0,165,
"5680, SA",275,203,171,207,254,370,366,167,86,13,0,2117,
"5690, SA",507,486,455,467,511,477,425,226,85,13,0,3657,
"5700, SA",1453,1295,1422,1203,1379,1648,1382,899,395,67,0,11132,
"5701, SA",3,0,0,0,0,3,0,4,0,0,0,10,
"5710, SA",320,290,478,454,383,351,266,93,31,5,0,2673,
"5713, SA",7,0,4,0,0,4,0,0,0,0,0,17,
"5715, SA",13,0,5,9,3,7,0,0,0,0,0,40,
"5717, SA",4,6,3,0,3,0,0,0,0,0,0,16,
"5719, SA",0,4,6,4,4,9,9,3,4,0,0,44,
"5720, SA",3,14,20,27,37,43,34,9,3,0,0,194,
"5722, SA",29,27,24,23,36,59,56,44,13,3,0,311,
"5723, SA",216,134,284,287,275,320,266,235,47,0,0,2062,
"5724, SA",55,50,79,55,59,52,49,26,7,0,0,436,
"5725, SA",755,422,676,833,577,467,136,12,9,3,0,3891,
"5730, SA",10,11,9,11,9,22,21,7,0,0,0,100,
"5731, SA",49,43,66,86,114,94,32,8,0,0,0,499,
"5732, SA",8,19,33,30,52,37,26,3,0,0,0,210,
"5733, SA",28,15,36,37,34,35,36,10,3,0,0,233,
"5734, SA",21,25,30,25,22,22,16,0,3,0,0,169,
"5950, SA",0,0,0,0,0,0,0,0,0,0,0,0,
"5960, SA",0,0,0,0,0,0,0,0,0,0,0,5,
"Total",197049,195605,214372,212767,219561,224546,197820,126290,67004,16436,347,1671793,

"Data Source: Census of Population and Housing, 2016, TableBuilder"

"INFO","Cells in this table have been randomly adjusted to avoid the release of confidential data. No reliance should be placed on small cells."


"Copyright Commonwealth of Australia, 2018, see abs.gov.au/copyright"
"ABS data licensed under Creative Commons, see abs.gov.au/ccby"
